baseMean,log2FoldChange,lfcSE,pvalue,padj,genus,variable,coef,n_eff,site
13.6202962418672,-1.66303242141186,0.898287024155669,0.0112440311010849,0.099372923514994,AAP99,no_leaves,no_leaves,6,biofilter
671.097535133417,0.751231541281232,0.584255400757476,0.115534731354693,0.35264478241642,Acidovorax,no_leaves,no_leaves,6,biofilter
8439.76841526222,1.41712104154802,0.386425882850788,9.66507624335464e-05,0.00430974536124132,Aeromonas,no_leaves,no_leaves,6,biofilter
91.3793556736736,-0.526832086293143,0.75612943500693,0.290604503110063,0.584186511374943,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,no_leaves,no_leaves,6,biofilter
62.5297959842322,-0.253815537109276,0.31386368086759,0.389517062439437,0.673926346125375,alphaI cluster,no_leaves,no_leaves,6,biofilter
44.3780867772508,5.23454117084811,1.74412133024802,4.74290097626719e-05,0.00232639292885905,Ancylothrix 8PC,no_leaves,no_leaves,6,biofilter
29.1956194348499,-1.14109463732047,0.458549306263236,0.00539541486057089,0.0669987592179752,Aquabacterium,no_leaves,no_leaves,6,biofilter
2929.04021672436,-1.17853595172963,0.396566927321902,0.00252736197946037,0.0404587625702198,Arenimonas,no_leaves,no_leaves,6,biofilter
54.6646519951195,-0.84474479267645,1.64257956538346,0.028112509248289,0.163943923835484,BD1-7 clade,no_leaves,no_leaves,6,biofilter
72.8908211306262,0.119292617076353,0.791090929726745,0.775308058840157,0.921944188005563,Blastomonas,no_leaves,no_leaves,6,biofilter
49.713585795715,1.34508395225461,0.878642640820993,0.0319511687620351,0.178538837987752,Bosea,no_leaves,no_leaves,6,biofilter
1055.69684589526,0.141140502666477,0.82366229636841,0.720395991982025,0.891183440270324,Brevundimonas,no_leaves,no_leaves,6,biofilter
25.4220458328958,0.271579208370684,0.319061541668929,0.360768565759801,0.648194071447556,Bryobacter,no_leaves,no_leaves,6,biofilter
16.6849944979658,-0.367500032461447,0.502972371828373,0.386424654785297,0.672955007574267,Candidatus Alysiosphaera,no_leaves,no_leaves,6,biofilter
13.2919777726194,-0.605467942734614,0.480669516117462,0.144059365337879,0.399215359877004,Candidatus Amoebophilus,no_leaves,no_leaves,6,biofilter
33.0472122071887,1.06475167635175,1.36285031784134,0.07310954409213,0.277750999494375,Candidatus Megaira,no_leaves,no_leaves,6,biofilter
28.5685902895318,0.791305496111637,1.10865087917878,0.128738801764977,0.375871323010245,Caulobacter,no_leaves,no_leaves,6,biofilter
59.9074537722412,-4.19536761047197,2.24862206497473,0.00252020003960729,0.0404587625702198,Cellvibrio,no_leaves,no_leaves,6,biofilter
84.629626147566,1.17326071671174,0.464303184419202,0.00507028970193807,0.0648935473016186,Cetobacterium,no_leaves,no_leaves,6,biofilter
787.107771459409,1.69823826436905,0.556550633134022,0.00087182302969873,0.0203632950508203,Chryseobacterium,no_leaves,no_leaves,6,biofilter
8.37416093565599,-0.432183833140911,0.701513266082807,0.374495457528278,0.665292922775252,Chthoniobacter,no_leaves,no_leaves,6,biofilter
140.650072608868,-0.423820472056538,0.531419450032185,0.336927546292375,0.623633816816641,CL500-3,no_leaves,no_leaves,6,biofilter
26.8157904779267,0.677882230913845,0.989519095313326,0.187386765193109,0.458419991656958,Clostridium sensu stricto 1,no_leaves,no_leaves,6,biofilter
43.334144593169,0.0319540274136395,0.604371049955032,0.944162078100943,0.980222427539643,Comamonas,no_leaves,no_leaves,6,biofilter
15.3210212971434,0.103752669051078,0.557095919421687,0.815088894816866,0.933931058254147,Curvibacter,no_leaves,no_leaves,6,biofilter
15.0605944005763,-0.216874971549681,0.770976838174281,0.633897106973241,0.846058587674489,Cyanobium PCC-6307,no_leaves,no_leaves,6,biofilter
26.4517120461863,-0.351443249195126,0.467734736484211,0.387689922835643,0.673139494339408,Cytophaga,no_leaves,no_leaves,6,biofilter
25.1940816678555,-3.44184785456645,2.06174902425907,0.00367839861042695,0.05306630936513,Dechloromonas,no_leaves,no_leaves,6,biofilter
170.153221471113,-0.605794812833555,0.246965641765432,0.0126319296521132,0.104133806627924,Deefgea,no_leaves,no_leaves,6,biofilter
9.9492399226012,-0.411041545668077,0.638265568851639,0.389181549701949,0.673926346125375,Delftia,no_leaves,no_leaves,6,biofilter
13.4505787347352,-2.84698145356018,2.08518714223307,0.00870840653024921,0.0830138775795629,Desmonostoc PCC-7422,no_leaves,no_leaves,6,biofilter
32.4947719078627,0.00657807626793657,0.485127341963128,0.986631331577603,0.994544358757853,Devosia,no_leaves,no_leaves,6,biofilter
188.646606803272,-1.00630634088509,0.736432668481331,0.0760491688701789,0.280467047600171,Dinghuibacter,no_leaves,no_leaves,6,biofilter
15.9546257714056,-0.00357446564793932,0.66266713525658,0.987490821870562,0.994544358757853,DSSD61,no_leaves,no_leaves,6,biofilter
9.28524627616851,-0.0622258954161323,0.567098347427081,0.886881500275407,0.953078106872677,endosymbionts8,no_leaves,no_leaves,6,biofilter
9.57808684870329,0.0688004432272719,0.697438123647297,0.880621503520859,0.953078106872677,Erythrobacter,no_leaves,no_leaves,6,biofilter
76.9025340748595,1.90063831390751,0.310339470596537,1.96873425092402e-10,4.82832075039116e-08,Escherichia-Shigella,no_leaves,no_leaves,6,biofilter
3361.16316046015,0.394583485844122,0.830112411767891,0.397852702294292,0.681856164428407,Exiguobacterium,no_leaves,no_leaves,6,biofilter
194.600940586927,2.60236296846505,1.02558374977854,0.00431413496652742,0.0596079774952591,Ferruginibacter,no_leaves,no_leaves,6,biofilter
