baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,genus,variable,robust,n_eff
11.4780936333139,-4.37558422752723,1.05980015282827,15.5828449888867,7.89678117872461e-05,0.0260593778897912,Rivicola,inoculate,TRUE,6
370.571182511955,2.25163310983893,0.633574237101205,8.64220250698401,0.00328464100213111,0.135491441337908,Berkiella,no_leaves,TRUE,6
11.4780936333139,-2.26221123317152,0.656344356283294,10.9786246777449,0.000921688052871783,0.135491441337908,Rivicola,no_leaves,TRUE,6
9.81994291696707,-1.85554999971539,0.616831026219404,8.8041245818438,0.00300550317349792,0.135491441337908,Terrimonas,no_leaves,TRUE,6
370.571182511955,2.26567954531294,0.60416758978547,9.92827557708065,0.00162758944095051,0.135491441337908,Berkiella,height,TRUE,6
11.4780936333139,-2.03079702660573,0.638850095950582,9.30667127042094,0.0022832093312589,0.135491441337908,Rivicola,height,TRUE,6
70.7217848589363,3.75300461979478,1.09475038083865,8.881731381413,0.00288038256829528,0.135491441337908,Haliscomenobacter,inoculate,TRUE,6
9.81994291696707,-2.98039747619153,0.96209856739233,8.80676036229867,0.00300116440769367,0.135491441337908,Terrimonas,inoculate,TRUE,6
9.81994291696707,-1.73779017890793,0.602255435495679,8.1017266562136,0.00442231112377575,0.162151407871778,Terrimonas,height,TRUE,6
143.696463749279,1.96961790129319,0.609228289656695,7.78456537993738,0.00526944659071427,0.173891737493571,Ovatusbacter,height,TRUE,6
100.342873930272,1.66575697992368,0.618705836036066,7.58527814643537,0.00588468833606996,0.176540650082099,Paucibacter,no_leaves,TRUE,6
100.342873930272,1.58026313067681,0.600530725709873,7.26497186127193,0.00703123704848746,0.193359018833405,Paucibacter,height,TRUE,6
19.3639332098184,-2.91253474201315,1.00846249316895,7.11906252642397,0.00762685773051596,0.193604850082328,Snowella,inoculate,TRUE,6
13.3753538969937,-1.83567813679407,0.673054691237715,6.65149668326444,0.0099072568940461,0.207728555433912,Alsobacter,no_leaves,TRUE,6
143.696463749279,1.95897290485338,0.637055463841028,6.83339070419451,0.00894692640576434,0.207728555433912,Ovatusbacter,no_leaves,TRUE,6
13.3753538969937,-1.74145081506023,0.644979675073979,6.62217301877394,0.0100716875361897,0.207728555433912,Alsobacter,height,TRUE,6
87.142693862859,1.77141129472775,0.646395736706561,6.01674442081857,0.0141707638822303,0.24632848156818,Coxiella,height,TRUE,6
22.5959282919197,-2.3522293991192,0.910160979779577,6.01527740070122,0.014182548938774,0.24632848156818,Lysobacter,inoculate,TRUE,6
45.3772522574834,2.67541800726085,0.995119997757101,6.08241102897954,0.0136534304280964,0.24632848156818,Polyangium,inoculate,TRUE,6
22.5959282919197,-1.49173946319791,0.554573798906308,5.80983106583904,0.0159368250837013,0.250435822743877,Lysobacter,no_leaves,TRUE,6
18.9999579629753,1.19949846007281,0.541556466276604,5.81535725244956,0.0158868260023444,0.250435822743877,Pedobacter,height,TRUE,6
18.9999579629753,1.22208681893693,0.559908491837168,5.67040566199015,0.0172534657772575,0.258801986658862,Pedobacter,no_leaves,TRUE,6
22.5959282919197,-1.41841773058106,0.539509437192266,5.49658914121547,0.0190536032820328,0.27337778622047,Lysobacter,height,TRUE,6
87.142693862859,1.79135252971309,0.679082929118447,5.3968118558649,0.0201735700730821,0.275179340391879,Coxiella,no_leaves,TRUE,6
20.919935148078,-2.32589402740324,0.951549532113182,5.33954449003038,0.0208469197266575,0.275179340391879,Atelocyanobacterium,inoculate,TRUE,6
38.9148292381349,2.51563579379013,1.01948420842688,5.19399177753522,0.0226650989788725,0.277017876408441,Legionella,inoculate,TRUE,6
100.342873930272,2.70472146398471,1.07473789127771,5.20133219456988,0.0225695845048133,0.277017876408441,Paucibacter,inoculate,TRUE,6
14.8016506422247,-1.61634662392944,0.620730078996525,5.09970603483104,0.0239298986416119,0.280379112637785,Nodosilinea,no_leaves,TRUE,6
36.3676889534424,-1.39647977904146,0.581745474653101,4.99035288441364,0.0254890102397987,0.280379112637785,Nostocoida,height,TRUE,6
14.8016506422247,-2.40955028328407,1.01550416994271,5.01118206448425,0.0251841056000101,0.280379112637785,Nodosilinea,inoculate,TRUE,6
14.8016506422247,-1.48532898618555,0.601700353741965,4.67080539851737,0.030679536898073,0.32658861859239,Nodosilinea,height,TRUE,6
36.3676889534424,-1.37208622409929,0.601875122063144,4.43722604216882,0.035163336663865,0.35163336663865,Nostocoida,no_leaves,TRUE,6
24.94827056649,-2.12474932537287,0.954724142617944,4.46330387835707,0.0346304549078011,0.35163336663865,Trichormus,inoculate,TRUE,6
38.9148292381349,1.33036468960127,0.584353590285554,4.28342704052702,0.0384856773913067,0.364267302529371,Legionella,height,TRUE,6
11.2183498586373,-2.14027739851013,0.992115473247073,4.27687086845753,0.0386344108743272,0.364267302529371,Pseudanabaena,inoculate,TRUE,6
38.9148292381349,1.38751129008693,0.604124021309815,4.18423615589636,0.0408015953666524,0.374014624194314,Legionella,no_leaves,TRUE,6
24.3046705735672,-1.94653933864663,0.934671255441896,3.98793023118785,0.0458273254469795,0.397974142039559,Loriellopsis,inoculate,TRUE,6
116.470379834438,-2.36833387152483,1.0887504136544,4.02264494654494,0.0448932566457659,0.397974142039559,Undibacterium,inoculate,TRUE,6
9.44137314907575,-1.89900721235164,0.932159291036028,3.9253248084213,0.0475640013451037,0.402464626766262,Verrucomicrobium,inoculate,TRUE,6
69.0295744777016,1.35624572256786,0.639699751360304,3.77554629313628,0.0520069156682026,0.429057054262672,Paenibacillus,height,TRUE,6
